1,1,852.0,4.0,852.0,4.0
1,2,856.0,15.0,856.0,16.0
1,3,843.0,22.0,844.0,23.0
1,4,869.0,27.0,870.0,29.0
1,5,885.0,31.0,886.0,31.0
1,6,793.0,50.0,793.0,51.0
1,7,839.0,52.0,838.0,51.0
1,8,848.0,83.0,848.0,82.0
1,9,835.0,85.0,835.0,86.0
1,10,784.0,89.0,784.0,89.0
1,11,868.0,91.0,867.0,92.0
1,12,834.0,101.0,835.0,102.0
1,13,886.0,109.0,886.0,109.0
1,14,849.0,112.0,849.0,110.0
1,15,865.0,112.0,865.0,114.0
1,16,783.0,123.0,783.0,123.0
1,17,887.0,126.0,887.0,126.0
1,18,664.0,128.0,664.0,127.0
1,19,864.0,132.0,864.0,133.0
1,20,843.0,150.0,843.0,147.0
1,21,865.0,154.0,866.0,156.0
1,22,751.0,159.0,751.0,159.0
1,23,894.0,160.0,894.0,160.0
1,24,864.0,166.0,865.0,167.0
1,25,785.0,169.0,785.0,169.0
1,26,904.0,168.0,904.0,168.0
1,27,877.0,172.0,877.0,173.0
1,28,916.0,180.0,917.0,180.0
1,29,840.0,184.0,840.0,180.0
1,30,931.0,187.0,931.0,188.0
1,31,1018.0,192.0,1018.0,192.0
1,32,788.0,202.0,788.0,202.0
1,33,934.0,205.0,934.0,205.0
1,34,836.0,227.0,836.0,227.0
1,35,833.0,240.0,833.0,240.0
1,36,1038.0,240.0,1038.0,236.0
1,37,867.0,242.0,867.0,240.0
1,38,852.0,248.0,852.0,248.0
1,39,1017.0,252.0,1017.0,252.0
1,40,880.0,259.0,878.0,260.0
1,41,840.0,260.0,841.0,260.0
1,42,863.0,266.0,862.0,267.0
1,43,1040.0,272.0,1040.0,269.0
1,44,840.0,277.0,840.0,275.0
1,45,825.0,284.0,825.0,284.0
1,46,861.0,285.0,861.0,288.0
1,47,881.0,290.0,881.0,289.0
1,48,808.0,292.0,808.0,292.0
1,49,1046.0,303.0,1046.0,303.0
1,50,878.0,305.0,876.0,304.0
1,51,826.0,307.0,826.0,307.0
1,52,1030.0,306.0,1030.0,303.0
1,53,902.0,308.0,902.0,308.0
1,54,835.0,313.0,835.0,311.0
1,55,887.0,315.0,887.0,313.0
1,56,852.0,318.0,852.0,320.0
1,57,777.0,320.0,777.0,320.0
1,58,871.0,327.0,871.0,328.0
1,59,904.0,333.0,904.0,333.0
1,60,829.0,336.0,830.0,334.0
1,61,885.0,337.0,885.0,336.0
1,62,851.0,348.0,851.0,349.0
1,63,813.0,354.0,814.0,352.0
1,64,840.0,354.0,840.0,355.0
1,65,887.0,358.0,887.0,356.0
1,66,913.0,369.0,913.0,369.0
1,67,1040.0,372.0,1040.0,372.0
1,68,1773.0,374.0,1773.0,374.0
1,69,807.0,377.0,807.0,375.0
1,70,872.0,377.0,870.0,373.0
1,71,1746.0,377.0,1746.0,377.0
1,72,1059.0,379.0,1059.0,383.0
1,73,776.0,384.0,776.0,384.0
1,74,800.0,387.0,800.0,385.0
1,75,926.0,386.0,926.0,386.0
1,76,1022.0,387.0,1022.0,389.0
1,77,1045.0,386.0,1045.0,386.0
1,78,1631.0,387.0,1631.0,387.0
1,79,1583.0,388.0,1583.0,388.0
1,80,912.0,395.0,912.0,395.0
1,81,1232.0,396.0,1232.0,396.0
1,82,1467.0,396.0,1471.0,396.0
1,83,702.0,398.0,702.0,398.0
1,84,1191.0,399.0,1191.0,399.0
1,85,1208.0,399.0,1208.0,399.0
1,86,1369.0,399.0,1369.0,398.0
1,87,641.0,401.0,641.0,400.0
1,88,1007.0,400.0,1006.0,400.0
1,89,1067.0,401.0,1067.0,405.0
1,90,1681.0,401.0,1682.0,401.0
1,91,1441.0,402.0,1445.0,403.0
1,92,1678.0,402.0,1679.0,402.0
1,93,636.0,405.0,636.0,404.0
1,94,978.0,404.0,977.0,404.0
1,95,1390.0,405.0,1390.0,405.0
1,96,1858.0,405.0,1851.0,405.0
1,97,680.0,406.0,680.0,406.0
1,98,749.0,407.0,752.0,407.0
1,99,1089.0,407.0,1089.0,407.0
1,100,1707.0,406.0,1708.0,406.0
1,101,1428.0,411.0,1430.0,411.0
1,102,192.0,412.0,192.0,412.0
1,103,661.0,412.0,661.0,412.0
1,104,810.0,412.0,810.0,412.0
1,105,1342.0,413.0,1342.0,415.0
1,106,1435.0,416.0,1437.0,416.0
1,107,879.0,419.0,879.0,416.0
1,108,998.0,419.0,996.0,419.0
1,109,1691.0,418.0,1687.0,418.0
1,110,818.0,420.0,818.0,420.0
1,111,1155.0,421.0,1155.0,421.0
1,112,1571.0,421.0,1574.0,423.0
1,113,1702.0,420.0,1700.0,420.0
1,114,1484.0,423.0,1488.0,422.0
1,115,642.0,424.0,641.0,423.0
1,116,667.0,424.0,666.0,424.0
1,117,110.0,427.0,113.0,427.0
1,118,1376.0,427.0,1376.0,426.0
1,119,1538.0,426.0,1542.0,427.0
1,120,334.0,429.0,339.0,429.0
1,121,987.0,429.0,984.0,429.0
1,122,1186.0,428.0,1186.0,428.0
1,123,1175.0,431.0,1175.0,431.0
1,124,1217.0,430.0,1217.0,430.0
1,125,1037.0,432.0,1042.0,432.0
1,126,653.0,434.0,652.0,434.0
1,127,1196.0,435.0,1196.0,435.0
1,128,1228.0,435.0,1228.0,435.0
1,129,97.0,437.0,100.0,437.0
1,130,1330.0,437.0,1330.0,437.0
1,131,1539.0,436.0,1536.0,435.0
1,132,1575.0,436.0,1577.0,438.0
1,133,1108.0,438.0,1111.0,439.0
1,134,1244.0,438.0,1244.0,438.0
1,135,453.0,441.0,458.0,441.0
1,136,492.0,442.0,497.0,442.0
1,137,553.0,444.0,556.0,444.0
1,138,645.0,444.0,649.0,444.0
1,139,671.0,444.0,674.0,443.0
1,140,1395.0,444.0,1400.0,444.0
1,141,1655.0,444.0,1652.0,446.0
1,142,621.0,446.0,624.0,446.0
1,143,1447.0,446.0,1451.0,444.0
1,144,584.0,449.0,588.0,449.0
1,145,786.0,449.0,780.0,450.0
1,146,1243.0,449.0,1243.0,449.0
1,147,1426.0,448.0,1430.0,448.0
1,148,1522.0,448.0,1517.0,447.0
1,149,189.0,451.0,189.0,451.0
1,150,1029.0,451.0,1026.0,450.0
1,151,479.0,453.0,483.0,453.0
1,152,549.0,452.0,552.0,452.0
1,153,1262.0,453.0,1265.0,452.0
1,154,1572.0,453.0,1566.0,453.0
1,155,653.0,454.0,657.0,454.0
1,156,1095.0,454.0,1092.0,452.0
1,157,1144.0,454.0,1147.0,455.0
1,158,80.0,457.0,84.0,458.0
1,159,56.0,458.0,59.0,458.0
1,160,139.0,459.0,143.0,460.0
1,161,675.0,458.0,678.0,458.0
1,162,1138.0,460.0,1141.0,461.0
1,163,1488.0,460.0,1488.0,460.0
1,164,1070.0,463.0,1070.0,463.0
1,165,1171.0,462.0,1175.0,462.0
1,166,1665.0,462.0,1664.0,462.0
1,167,34.0,464.0,34.0,461.0
1,168,106.0,464.0,109.0,464.0
1,169,544.0,464.0,538.0,464.0
1,170,1554.0,467.0,1548.0,466.0
1,171,148.0,468.0,151.0,468.0
1,172,274.0,468.0,269.0,468.0
1,173,1052.0,469.0,1050.0,469.0
1,174,1496.0,468.0,1499.0,468.0
1,175,1698.0,469.0,1695.0,469.0
1,176,498.0,470.0,494.0,470.0
1,177,1088.0,470.0,1088.0,470.0
1,178,1351.0,470.0,1356.0,470.0
1,179,700.0,473.0,698.0,473.0
1,180,839.0,472.0,842.0,474.0
1,181,593.0,474.0,588.0,474.0
1,182,660.0,474.0,659.0,475.0
1,183,1077.0,474.0,1077.0,474.0
1,184,1654.0,474.0,1657.0,477.0
1,185,789.0,477.0,789.0,476.0
1,186,801.0,477.0,801.0,476.0
1,187,303.0,478.0,306.0,478.0
1,188,535.0,480.0,531.0,480.0
1,189,596.0,481.0,591.0,481.0
1,190,935.0,480.0,932.0,485.0
1,191,996.0,480.0,996.0,480.0
1,192,1150.0,480.0,1144.0,480.0
1,193,1224.0,480.0,1215.0,481.0
1,194,560.0,482.0,555.0,482.0
1,195,1095.0,483.0,1095.0,483.0
1,196,1353.0,482.0,1349.0,482.0
1,197,1559.0,483.0,1559.0,483.0
1,198,1586.0,482.0,1582.0,481.0
1,199,1682.0,482.0,1680.0,481.0
1,200,31.0,485.0,29.0,485.0
1,201,104.0,485.0,98.0,484.0
1,202,1299.0,484.0,1294.0,484.0
1,203,167.0,487.0,161.0,487.0
1,204,201.0,489.0,196.0,490.0
1,205,241.0,489.0,237.0,489.0
1,206,1707.0,488.0,1705.0,488.0
1,207,272.0,490.0,270.0,490.0
1,208,298.0,491.0,301.0,490.0
1,209,1252.0,490.0,1246.0,491.0
1,210,692.0,492.0,692.0,492.0
1,211,1306.0,493.0,1300.0,493.0
1,212,335.0,494.0,327.0,497.0
1,213,1116.0,494.0,1112.0,495.0
1,214,839.0,497.0,840.0,499.0
1,215,1358.0,496.0,1353.0,496.0
1,216,608.0,498.0,611.0,498.0
1,217,1677.0,501.0,1671.0,502.0
1,218,680.0,503.0,680.0,503.0
1,219,1158.0,503.0,1156.0,503.0
1,220,347.0,505.0,347.0,505.0
1,221,637.0,505.0,637.0,502.0
1,222,813.0,511.0,815.0,510.0
1,223,864.0,511.0,865.0,506.0
1,224,880.0,511.0,879.0,515.0
1,225,885.0,510.0,884.0,514.0
1,226,1028.0,512.0,1028.0,510.0
1,227,591.0,517.0,591.0,517.0
1,228,612.0,516.0,612.0,516.0
1,229,789.0,517.0,789.0,513.0
1,230,1130.0,520.0,1130.0,520.0
1,231,30.0,522.0,35.0,522.0
1,232,594.0,523.0,594.0,523.0
1,233,81.0,524.0,82.0,523.0
1,234,793.0,538.0,793.0,535.0
1,235,817.0,551.0,818.0,549.0
1,236,1699.0,558.0,1699.0,558.0
1,237,653.0,561.0,654.0,560.0
1,238,750.0,562.0,748.0,564.0
1,239,958.0,562.0,964.0,562.0
1,240,669.0,564.0,670.0,565.0
1,241,718.0,564.0,721.0,563.0
1,242,847.0,566.0,851.0,566.0
1,243,621.0,576.0,619.0,578.0
1,244,61.0,587.0,61.0,583.0
1,245,768.0,586.0,768.0,590.0
1,246,685.0,588.0,687.0,590.0
1,247,186.0,595.0,180.0,595.0
1,248,696.0,596.0,699.0,596.0
1,249,650.0,598.0,650.0,597.0
1,250,638.0,601.0,638.0,601.0
1,251,671.0,605.0,672.0,609.0
1,252,693.0,611.0,695.0,613.0
1,253,632.0,612.0,632.0,610.0
1,254,683.0,613.0,685.0,615.0
1,255,1247.0,644.0,1240.0,649.0
1,256,953.0,650.0,951.0,654.0
1,257,51.0,662.0,52.0,664.0
1,258,67.0,663.0,68.0,666.0
1,259,1041.0,674.0,1047.0,674.0
1,260,1593.0,686.0,1594.0,686.0
1,261,859.0,689.0,859.0,691.0
1,262,644.0,692.0,644.0,697.0
1,263,1585.0,696.0,1585.0,694.0
1,264,875.0,703.0,873.0,705.0
1,265,832.0,706.0,832.0,706.0
1,266,845.0,712.0,846.0,713.0
1,267,1315.0,718.0,1315.0,723.0
1,268,1111.0,727.0,1111.0,727.0
1,269,1099.0,733.0,1099.0,731.0
1,270,1120.0,740.0,1120.0,741.0
1,271,1108.0,748.0,1108.0,749.0
1,272,1089.0,757.0,1090.0,757.0
1,273,1114.0,759.0,1114.0,760.0
1,274,1514.0,761.0,1519.0,759.0
1,275,888.0,763.0,889.0,768.0
1,276,856.0,765.0,859.0,765.0
1,277,1093.0,765.0,1093.0,766.0
1,278,1136.0,765.0,1137.0,765.0
1,279,1072.0,766.0,1072.0,765.0
1,280,873.0,772.0,873.0,777.0
1,281,1134.0,779.0,1135.0,779.0
1,282,1194.0,785.0,1194.0,785.0
1,283,1072.0,787.0,1070.0,788.0
1,284,1220.0,787.0,1222.0,787.0
1,285,631.0,789.0,635.0,789.0
1,286,965.0,790.0,970.0,788.0
1,287,37.0,793.0,37.0,793.0
1,288,375.0,794.0,383.0,793.0
1,289,528.0,801.0,534.0,801.0
1,290,1072.0,800.0,1073.0,801.0
1,291,655.0,802.0,660.0,802.0
1,292,1190.0,802.0,1194.0,802.0
1,293,416.0,807.0,422.0,807.0
1,294,727.0,807.0,729.0,808.0
1,295,758.0,806.0,763.0,804.0
1,296,1219.0,806.0,1216.0,806.0
1,297,527.0,809.0,534.0,809.0
1,298,487.0,811.0,491.0,811.0
1,299,879.0,811.0,880.0,815.0
1,300,896.0,813.0,896.0,818.0
1,301,913.0,813.0,914.0,817.0
1,302,276.0,820.0,282.0,820.0
1,303,958.0,823.0,960.0,821.0
1,304,1276.0,828.0,1276.0,828.0
1,305,751.0,836.0,745.0,836.0
1,306,657.0,838.0,657.0,838.0
1,307,644.0,844.0,644.0,840.0
1,308,777.0,844.0,772.0,844.0
1,309,1052.0,844.0,1052.0,844.0
1,310,888.0,851.0,884.0,850.0
1,311,1061.0,852.0,1061.0,852.0
1,312,827.0,857.0,821.0,858.0
1,313,970.0,862.0,970.0,860.0
1,314,995.0,865.0,995.0,865.0
1,315,647.0,869.0,647.0,869.0
1,316,1018.0,868.0,1018.0,868.0
1,317,974.0,885.0,974.0,882.0
1,318,1041.0,884.0,1041.0,880.0
1,319,914.0,889.0,913.0,888.0
1,320,913.0,906.0,911.0,905.0
1,321,1042.0,923.0,1042.0,920.0
1,322,714.0,929.0,714.0,929.0
1,323,947.0,932.0,945.0,932.0
1,324,1071.0,946.0,1071.0,948.0
1,325,1056.0,949.0,1055.0,948.0
1,326,873.0,952.0,872.0,956.0
1,327,935.0,955.0,933.0,955.0
1,328,1021.0,955.0,1021.0,955.0
1,329,850.0,957.0,851.0,961.0
1,330,1039.0,957.0,1039.0,957.0
1,331,993.0,974.0,993.0,974.0
1,332,978.0,976.0,978.0,976.0
1,333,1076.0,991.0,1076.0,993.0
1,334,959.0,1017.0,959.0,1017.0
1,335,1065.0,1028.0,1065.0,1024.0
1,336,882.0,1052.0,882.0,1057.0
1,337,1078.0,1058.0,1078.0,1057.0
1,338,867.0,1073.0,867.0,1076.0
1,339,1067.0,1074.0,1067.0,1074.0
