1,1,852.0,5.0,852.0,5.0
1,2,860.0,19.0,860.0,19.0
1,3,845.0,25.0,845.0,25.0
1,4,870.0,29.0,870.0,29.0
1,5,888.0,31.0,888.0,31.0
1,6,838.0,51.0,838.0,51.0
1,7,793.0,53.0,793.0,53.0
1,8,847.0,81.0,847.0,81.0
1,9,834.0,87.0,834.0,87.0
1,10,867.0,93.0,867.0,93.0
1,11,786.0,94.0,786.0,94.0
1,12,835.0,103.0,835.0,103.0
1,13,891.0,106.0,891.0,106.0
1,14,849.0,109.0,849.0,109.0
1,15,663.0,117.0,663.0,117.0
1,16,865.0,116.0,865.0,116.0
1,17,884.0,120.0,884.0,120.0
1,18,783.0,123.0,783.0,123.0
1,19,664.0,126.0,664.0,126.0
1,20,864.0,135.0,864.0,135.0
1,21,843.0,148.0,843.0,148.0
1,22,866.0,155.0,866.0,155.0
1,23,750.0,159.0,750.0,159.0
1,24,894.0,159.0,894.0,159.0
1,25,785.0,169.0,785.0,169.0
1,26,865.0,169.0,865.0,169.0
1,27,904.0,168.0,904.0,168.0
1,28,878.0,174.0,878.0,174.0
1,29,839.0,181.0,839.0,181.0
1,30,931.0,189.0,931.0,189.0
1,31,1019.0,192.0,1019.0,192.0
1,32,789.0,202.0,789.0,202.0
1,33,933.0,205.0,933.0,205.0
1,34,836.0,227.0,836.0,227.0
1,35,1037.0,236.0,1037.0,236.0
1,36,832.0,239.0,832.0,239.0
1,37,868.0,241.0,868.0,241.0
1,38,853.0,248.0,853.0,248.0
1,39,1017.0,252.0,1017.0,252.0
1,40,840.0,259.0,840.0,259.0
1,41,877.0,261.0,877.0,261.0
1,42,863.0,269.0,863.0,269.0
1,43,1041.0,269.0,1041.0,269.0
1,44,839.0,275.0,839.0,275.0
1,45,825.0,284.0,825.0,284.0
1,46,860.0,288.0,860.0,288.0
1,47,881.0,288.0,881.0,288.0
1,48,808.0,292.0,808.0,292.0
1,49,1044.0,300.0,1044.0,300.0
1,50,1029.0,303.0,1029.0,303.0
1,51,876.0,304.0,876.0,304.0
1,52,826.0,309.0,826.0,309.0
1,53,902.0,308.0,902.0,308.0
1,54,835.0,311.0,835.0,311.0
1,55,887.0,313.0,887.0,313.0
1,56,852.0,319.0,852.0,319.0
1,57,777.0,320.0,777.0,320.0
1,58,872.0,327.0,872.0,327.0
1,59,903.0,333.0,903.0,333.0
1,60,885.0,334.0,885.0,334.0
1,61,832.0,336.0,832.0,336.0
1,62,851.0,350.0,851.0,350.0
1,63,814.0,352.0,814.0,352.0
1,64,888.0,355.0,888.0,355.0
1,65,842.0,356.0,842.0,356.0
1,66,912.0,369.0,912.0,369.0
1,67,1040.0,371.0,1040.0,371.0
1,68,871.0,373.0,871.0,373.0
1,69,1774.0,373.0,1774.0,373.0
1,70,808.0,375.0,808.0,375.0
1,71,1746.0,377.0,1746.0,377.0
1,72,1060.0,382.0,1060.0,382.0
1,73,776.0,384.0,776.0,384.0
1,74,800.0,385.0,800.0,385.0
1,75,926.0,385.0,926.0,385.0
1,76,1040.0,387.0,1040.0,387.0
1,77,1632.0,386.0,1632.0,386.0
1,78,1022.0,389.0,1022.0,389.0
1,79,1582.0,388.0,1582.0,388.0
1,80,1707.0,390.0,1707.0,390.0
1,81,1693.0,393.0,1693.0,393.0
1,82,912.0,395.0,912.0,395.0
